28.2752  28.7294
28.5317  25.6506
28.7537  22.2003
28.9382  18.4498
29.083  14.4778
29.1866  10.3666
29.2486  6.1987
29.2692  2.05351
29.2492  -1.99567
29.1904  -5.88394
29.0948  -9.55644
28.9651  -12.9693
28.8042  -16.0896
28.6153  -18.8954
28.4015  -21.3743
28.1663  -23.5227
27.9128  -25.3439
27.6444  -26.8469
27.3639  -28.0449
27.0744  -28.9536
26.7785  -29.5905
26.4788  -29.9736
26.1775  -30.1208
25.8771  -30.049
25.5793  -29.7739
25.2862  -29.3097
24.9995  -28.669
24.7209  -27.8624
24.4519  -26.8989
24.1941  -25.786
23.9488  -24.5295
23.7174  -23.1339
23.5014  -21.6026
23.302  -19.9377
23.1206  -18.1409
22.9585  -16.2134
22.8169  -14.1559
22.6972  -11.9694
22.6007  -9.65538
22.5285  -7.21599
22.482  -4.65466
22.4622  -1.97655
22.4703  0.811023
22.5073  3.69799
22.574  6.671
22.6711  9.71286
22.7991  12.802
22.9583  15.9119
23.1484  19.0111
23.369  22.0622
23.6192  25.0229
23.8977  27.8452
24.2024  30.4768
24.5311  32.8619
24.8805  34.9423
25.2471  36.6597
25.6267  37.9577
26.0145  38.7843
26.4055  39.0948
26.794  38.8548
27.1744  38.0424
27.5409  36.6504
27.8878  34.6882
28.2096  32.1823
28.5014  29.1758
28.7587  25.7275
28.9778  21.9092
29.1558  17.8029
29.2908  13.497
29.3816  9.08236
29.4281  4.64814
29.4308  0.278503
29.3913  -3.95062
29.3116  -7.97375
29.1942  -11.7373
29.0422  -15.2001
28.8589  -18.3333
28.6477  -21.1195
28.4122  -23.5516
28.1559  -25.631
27.8822  -27.366
27.5945  -28.7702
27.2959  -29.8606
26.9893  -30.6565
26.6776  -31.1781
26.3631  -31.4456
26.0483  -31.4784
25.7354  -31.2945
25.4263  -30.9103
25.1229  -30.3402
24.8269  -29.5968
24.54  -28.6904
24.2637  -27.6298
23.9995  -26.4217
23.7488  -25.0712
23.513  -23.582
23.2934  -21.9568
23.0914  -20.1968
22.9084  -18.3028
22.7456  -16.275
22.6045  -14.1135
22.4863  -11.8183
22.3924  -9.39008
22.3241  -6.83042
22.2827  -4.14225
22.2694  -1.33035
22.2854  1.59801
22.3317  4.63255
22.4093  7.75935
22.5189  10.9602
22.661  14.2119
22.8359  17.4859
23.0433  20.7477
23.2829  23.9569
23.5536  27.0667
23.8538  30.0246
24.1816  32.773
24.5341  35.2504
24.908  37.3929
25.2994  39.1366
25.7036  40.4199
26.1154  41.1869
26.5293  41.3899
26.9393  40.9932
27.339  39.9759
27.7223  38.3336
28.0832  36.081
28.4157  33.2517
28.7147  29.8979
28.9755  26.0883
29.1946  21.9058
29.369  17.4432
29.497  12.7991
29.5778  8.07312
29.6114  3.36184
29.5989  -1.24547
29.5422  -5.66981
29.4438  -9.84472
29.3066  -13.7175
29.1341  -17.2495
28.9299  -20.4156
28.6979  -23.2027
28.4418  -25.6087
28.1654  -27.6399
27.8723  -29.3095
27.566  -30.6353
27.2496  -31.6383
26.9262  -32.3411
26.5985  -32.7667
26.2691  -32.9372
25.9404  -32.8736
25.6145  -32.5951
25.2933  -32.1187
24.9787  -31.4592
24.6724  -30.629
24.376  -29.6386
24.091  -28.496
23.819  -27.2075
23.5612  -25.7777
23.3191  -24.2094
23.0941  -22.5044
22.8874  -20.6631
22.7006  -18.6855
22.5349  -16.5707
22.3917  -14.3177
22.2724  -11.9257
22.1785  -9.39448
22.1112  -6.72459
22.0721  -3.91816
22.0623  -0.97933
22.0831  2.08514
22.1358  5.26521
22.2212  8.54681
22.3404  11.9112
22.4937  15.3342
22.6815  18.7856
22.9038  22.2286
23.16  25.6196
23.4491  28.908
23.7695  32.0366
24.1189  34.9425
24.4945  37.558
24.8926  39.813
25.309  41.637
25.7386  42.9622
26.1759  43.7269
26.6147  43.8792
27.0485  43.3805
27.4706  42.2089
27.8742  40.3616
28.2527  37.857
28.6001  34.7348
28.9106  31.0555
29.1796  26.8977
29.4032  22.3554
29.5785  17.5324
29.7039  12.5385
29.7787  7.48315
29.8034  2.47121
29.7794  -2.40167
29.7089  -7.0523
29.5948  -11.4122
29.4405  -15.4286
29.2498  -19.0646
29.0269  -22.298
28.7757  -25.1198
28.5003  -27.5322
28.2049  -29.5464
27.8931  -31.1802
27.5685  -32.4556
27.2345  -33.3978
26.8942  -34.0325
26.5504  -34.3854
26.2055  -34.4812
25.8621  -34.3423
25.5222  -33.9892
25.1878  -33.4399
24.8607  -32.7094
24.5426  -31.8106
24.2351  -30.7535
23.9396  -29.5463
23.6577  -28.1946
23.3907  -26.7025
23.1399  -25.0721
22.9069  -23.3044
22.6929  -21.399
22.4994  -19.3548
22.3277  -17.17
22.1792  -14.8425
22.0555  -12.3702
21.958  -9.75182
21.8881  -6.98662
21.8474  -4.07557
21.8372  -1.02164
21.8589  2.16946
21.9138  5.48853
22.003  8.92215
22.1275  12.4518
22.288  16.0531
22.485  19.695
22.7184  23.3393
22.9878  26.9399
23.2922  30.4429
23.6301  33.787
23.9991  36.9038
24.3963  39.7195
24.8179  42.1568
25.2592  44.1377
25.7151  45.5864
26.1794  46.4337
26.6457  46.6208
27.1067  46.1038
27.5553  44.8568
27.984  42.8759
28.3858  40.1808
28.754  36.8153
29.0824  32.8466
29.3661  28.3626
29.6008  23.4678
29.7835  18.2782
29.9127  12.9155
29.9877  7.50078
30.0092  2.14913
29.9788  -3.03533
29.8992  -7.96311
29.7736  -12.5617
29.6058  -16.7766
29.4001  -20.571
29.1609  -23.9246
28.8925  -26.8315
28.5996  -29.2979
28.2862  -31.3393
27.9564  -32.978
27.614  -34.2407
27.2624  -35.1562
26.9049  -35.7542
26.5443  -36.0634
26.1831  -36.1108
25.8239  -35.9213
25.4688  -35.5168
25.1196  -34.9163
24.7782  -34.1358
24.4464  -33.1885
24.1255  -32.0848
23.8172  -30.8325
23.5228  -29.4373
23.2438  -27.9027
22.9815  -26.2304
22.7373  -24.4206
22.5126  -22.4721
22.3087  -20.3829
22.1272  -18.15
21.9695  -15.7701
21.8371  -13.24
21.7316  -10.5567
21.6544  -7.71797
21.6071  -4.72313
21.5914  -1.57341
21.6087  1.72723
21.6604  5.1713
21.7479  8.74697
21.8722  12.4371
22.0344  16.2182
22.235  20.0599
22.4743  23.9236
22.7519  27.7623
23.0671  31.5199
23.4184  35.1317
23.8036  38.5246
24.2198  41.6188
24.6631  44.3294
25.1288  46.5695
25.6114  48.2539
26.1044  49.303
26.6009  49.648
27.0932  49.2353
27.5735  48.0315
28.0338  46.0268
28.4662  43.2381
28.8633  39.7096
29.2184  35.5126
29.5258  30.7421
29.7809  25.5126
29.9805  19.9526
30.1224  14.1973
30.2063  8.38162
30.2326  2.63406
30.2033  -2.92946
30.1212  -8.20966
29.9899  -13.1267
29.8137  -17.6214
29.5972  -21.6545
29.3451  -25.2056
29.0624  -28.2706
28.7538  -30.8587
28.4239  -32.9892
28.0771  -34.6889
27.7172  -35.989
27.3479  -36.923
26.9727  -37.5244
26.5944  -37.8257
26.2159  -37.8573
25.8394  -37.6465
25.4672  -37.2175
25.1013  -36.5909
24.7435  -35.7842
24.3954  -34.8113
24.0585  -33.6832
23.7344  -32.4082
23.4245  -30.9919
23.1301  -29.4378
22.8527  -27.7472
22.5935  -25.9197
22.3539  -23.9536
22.1355  -21.8458
21.9396  -19.5925
21.7677  -17.189
21.6214  -14.6307
21.5022  -11.9128
21.4119  -9.03129
21.3521  -5.98329
21.3244  -2.76766
21.3306  0.614187
21.3721  4.15751
21.4507  7.85326
21.5675  11.6871
21.7239  15.6383
21.9207  19.6785
22.1584  23.7712
22.4371  27.8703
22.7563  31.9195
23.1148  35.8526
23.5108  39.5934
23.9413  43.0569
24.4028  46.1509
24.8906  48.7793
25.3991  50.8453
25.9217  52.2563
26.4509  52.9292
26.9789  52.7959
27.497  51.809
27.9965  49.9467
28.4686  47.2162
28.9052  43.6561
29.2986  39.3362
29.6421  34.3549
29.9304  28.8345
30.1596  22.9154
30.3271  16.7476
30.4319  10.4832
30.4746  4.26781
30.4569  -1.7656
30.3819  -7.50269
30.2534  -12.851
30.076  -17.7416
29.8547  -22.129
29.5948  -25.9892
29.3016  -29.3172
28.9804  -32.1237
28.6361  -34.431
28.2734  -36.2702
27.8966  -37.6772
27.5097  -38.6904
27.1162  -39.3485
26.7193  -39.6886
26.3219  -39.7451
25.9264  -39.5492
25.5351  -39.128
25.1501  -38.5049
24.7731  -37.6992
24.4058  -36.7266
24.0498  -35.5994
23.7065  -34.3266
23.3774  -32.9145
23.0637  -31.3667
22.7669  -29.6847
22.4882  -27.8679
22.2291  -25.914
21.9909  -23.8196
21.7751  -21.5796
21.5832  -19.1884
21.4168  -16.6398
21.2775  -13.9273
21.1671  -11.0446
21.0872  -7.98649
21.0397  -4.74874
21.0264  -1.32942
21.0491  2.2705
21.1096  6.04615
21.2095  9.98765
21.3503  14.0789
21.5332  18.2965
21.7593  22.6081
22.029  26.9717
22.3424  31.3341
22.6987  35.6307
23.0965  39.7851
23.5336  43.7097
24.0067  47.3071
24.5114  50.4724
25.0424  53.0968
25.5931  55.0723
26.1561  56.2976
26.7229  56.6839
27.2845  56.1621
27.8314  54.6891
28.354  52.2527
28.8427  48.8757
29.2889  44.617
29.6846  39.5705
30.0232  33.8607
30.2996  27.6368
30.5102  21.0636
30.6533  14.3126
30.7288  7.55192
30.7382  0.938068
30.6843  -5.39168
30.5711  -11.3241
30.4033  -16.7728
30.1865  -21.6787
29.9265  -26.0085
29.6289  -29.7521
29.2998  -32.9181
28.9445  -35.5302
28.5682  -37.6227
28.1759  -39.2365
27.7717  -40.4158
27.3597  -41.2051
26.9432  -41.6478
26.5253  -41.7841
26.1088  -41.65
25.6961  -41.2776
25.2891  -40.6939
24.8899  -39.9217
24.5001  -38.9794
24.1213  -37.8814
23.7549  -36.6385
23.4023  -35.2583
23.0649  -33.7452
22.7439  -32.1014
22.4406  -30.3267
22.1564  -28.4189
21.8927  -26.374
21.6508  -24.1867
21.4323  -21.8505
21.2387  -19.3577
21.0717  -16.7004
20.933  -13.8701
20.8244  -10.8588
20.7478  -7.65916
20.7052  -4.26522
20.6984  -0.673299
20.7296  3.11712
20.8006  7.10234
20.9134  11.2731
21.0695  15.6134
21.2705  20.0987
21.5174  24.6947
21.811  29.3558
22.1512  34.024
22.5375  38.6277
22.9683  43.0817
23.4412  47.2879
23.9526  51.1365
24.4977  54.5088
25.0705  57.2818
25.6638  59.3335
26.2693  60.5494
26.8776  60.8305
27.4786  60.1011
28.0618  58.3161
28.6165  55.4671
29.1323  51.5867
29.5998  46.7494
30.0105  41.0693
30.3575  34.6953
30.6355  27.8019
30.8413  20.5795
30.9735  13.2226
31.0327  5.91874
31.0211  -1.16148
30.9424  -7.87213
30.8014  -14.0969
30.6039  -19.7515
30.356  -24.7828
30.0644  -29.1666
29.7353  -32.9036
29.3752  -36.0141
28.9899  -38.5334
28.5848  -40.5064
28.165  -41.9833
27.7348  -43.0163
27.2982  -43.6565
26.8587  -43.9519
26.4193  -43.9464
25.9825  -43.6786
25.5507  -43.1819
25.1258  -42.484
24.7097  -41.608
24.304  -40.5719
23.9101  -39.3895
23.5294  -38.0708
23.1632  -36.6224
22.8127  -35.0479
22.4792  -33.3482
22.164  -31.5218
21.8684  -29.5653
21.5936  -27.4733
21.3412  -25.2391
21.1127  -22.8544
20.9096  -20.31
20.7336  -17.5958
20.5866  -14.7014
20.4705  -11.6164
20.3871  -8.3308
20.3388  -4.83602
20.3275  -1.1254
20.3556  2.80464
20.4251  6.95346
20.5383  11.3149
20.697  15.8754
20.9031  20.613
21.1581  25.4947
21.4628  30.4752
21.8178  35.4952
22.2226  40.4801
22.676  45.3394
23.1757  49.9667
23.7181  54.2414
24.2984  58.0311
24.9103  61.1964
25.5463  63.5969
26.1973  65.0987
26.8531  65.5838
27.5027  64.9589
28.1344  63.1652
28.7362  60.1855
29.2967  56.0502
29.8051  50.8387
30.2519  44.6776
30.6292  37.7344
30.9313  30.2078
31.1545  22.3156
31.2973  14.2803
31.3604  6.31624
31.3466  -1.38278
31.2601  -8.65239
31.1065  -15.3636
30.8922  -21.4249
30.6244  -26.7819
30.3103  -31.4133
29.957  -35.326
29.5715  -38.5493
29.1602  -41.1281
28.729  -43.1176
28.2833  -44.5779
27.8276  -45.5701
27.366  -46.1532
26.9022  -46.3818
26.4392  -46.3049
25.9795  -45.9653
25.5255  -45.3995
25.0791  -44.6375
24.6421  -43.7038
24.2159  -42.6174
23.802  -41.3926
23.4016  -40.0396
23.016  -38.5649
22.6462  -36.9717
22.2936  -35.2606
21.9593  -33.4295
21.6446  -31.4742
21.3507  -29.3885
21.0791  -27.1647
20.8311  -24.7931
20.6085  -22.2631
20.4129  -19.5628
20.2461  -16.6796
20.1101  -13.6005
20.007  -10.3125
19.9389  -6.80335
19.9083  -3.06222
19.9175  0.919293
19.969  5.14598
20.0651  9.61763
20.2084  14.3273
20.401  19.2597
20.6449  24.3886
20.9416  29.6751
21.2923  35.0654
21.6972  40.4887
22.1557  45.8561
22.6663  51.0596
23.2261  55.9726
23.8306  60.4523
24.474  64.3433
25.1489  67.4836
25.846  69.7126
26.5548  70.8814
27.2634  70.8634
27.9591  69.5662
28.6285  66.9421
29.2585  62.9963
29.8364  57.7919
30.3509  51.4494
30.7923  44.1422
31.1532  36.0863
31.4284  27.5266
31.6156  18.7203
31.7148  9.92028
31.7284  1.35966
31.6608  -6.7607
31.518  -14.2806
31.3072  -21.0843
31.0362  -27.1009
30.7132  -32.2999
30.3463  -36.6863
29.9434  -40.2922
29.5117  -43.17
29.0578  -45.3844
28.5878  -47.0067
28.1067  -48.1095
27.6191  -48.7624
27.1288  -49.0302
26.6391  -48.9705
26.1527  -48.6336
25.6721  -48.0621
25.1992  -47.2909
24.7357  -46.3483
24.2831  -45.2564
23.8428  -44.0317
23.416  -42.6862
23.0037  -41.2273
22.6071  -39.6595
22.2273  -37.9836
21.8653  -36.1981
21.5223  -34.2989
21.1995  -32.2798
20.8982  -30.1327
20.6197  -27.8475
20.3656  -25.4127
20.1374  -22.8153
19.937  -20.041
19.7662  -17.0745
19.6273  -13.8999
19.5222  -10.501
19.4536  -6.86218
19.4239  -2.96904
19.4358  1.19062
19.4921  5.62541
19.5955  10.3388
19.7487  15.3273
19.9545  20.578
20.2152  26.0667
20.5327  31.7544
20.9086  37.5856
21.3434  43.4848
21.837  49.3553
22.3878  55.0775
22.9929  60.5095
23.6478  65.4885
24.3461  69.8357
25.0797  73.3626
25.8385  75.8809
26.6107  77.214
27.3828  77.2113
28.1404  75.7619
28.8685  72.8082
29.5521  68.3562
30.1769  62.4813
30.7302  55.3283
31.2012  47.105
31.5819  38.0691
31.867  28.5106
32.0543  18.7317
32.1446  9.02532
32.1411  -0.342794
32.0497  -9.149
31.8774  -17.2207
31.633  -24.4398
31.3256  -30.7414
30.9646  -36.1076
30.559  -40.5599
30.1175  -44.1494
29.648  -46.9473
29.1576  -49.0362
28.6526  -50.5034
28.1383  -51.4345
27.6192  -51.91
27.0991  -52.0028
26.5814  -51.7765
26.0685  -51.2853
25.5628  -50.5744
25.066  -49.68
24.5797  -48.6309
24.1052  -47.4491
23.6437  -46.1507
23.1962  -44.7467
22.7638  -43.2439
22.3473  -41.6458
21.9478  -39.9523
21.5662  -38.1609
21.2035  -36.2667
20.8609  -34.2624
20.5395  -32.1389
20.2406  -29.8851
19.9657  -27.4881
19.7164  -24.9332
19.4944  -22.2044
19.3015  -19.2839
19.14  -16.153
19.0121  -12.7922
18.9203  -9.18161
18.8672  -5.30161
18.8559  -1.13404
18.8893  3.3368
18.9705  8.1226
19.1028  13.229
19.2893  18.6536
19.5332  24.3826
19.837  30.3885
20.2033  36.6263
20.6336  43.0302
21.1287  49.5103
21.6882  55.9505
22.3103  62.2067
22.9914  68.1072
23.7259  73.4558
24.5063  78.0374
25.3226  81.6271
26.1626  84.0035
27.0122  84.9639
27.8556  84.3422
28.6759  82.0268
29.4557  77.9763
30.178  72.2311
30.8272  64.9175
31.3896  56.2447
31.8545  46.4923
32.2144  35.9907
32.4654  25.0968
32.6071  14.1671
32.6424  3.53246
32.5772  -6.5222
32.4195  -15.7722
32.1789  -24.0599
31.8659  -31.2942
31.4915  -37.4444
31.0662  -42.5309
30.6  -46.6125
30.1023  -49.7744
29.5811  -52.1174
29.0436  -53.7478
28.4959  -54.7703
27.9431  -55.2833
27.3894  -55.3751
26.8381  -55.1226
26.2922  -54.5909
25.7539  -53.8334
25.225  -52.8932
24.7069  -51.8039
24.201  -50.5912
23.7083  -49.2738
23.2296  -47.8648
22.7659  -46.3723
22.3179  -44.8006
21.8864  -43.1507
21.4722  -41.4207
